web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,image
"1777053257-21","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Royal Garden","Scored 9.5","9.5","Value for money 10","Located in Dambulla, 12 miles from Sigiriya Rock, Royal Garden has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 6 reviews","Opens in new window","Dambulla","Show prices","Exceptional","Show on map","New to Booking.com","https://cf.bstatic.com/xdata/images/hotel/square600/823089958.webp?k=e2da4be2df1823e98a6daf16830d93a2e725dcd4a2231a6fbb25a48eaf704335&o="
"1777053257-22","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Jungle Crown Cabin","Scored 9.5","9.5","Value for money 9.6","Located in Sigiriya, within 1.8 miles of Pidurangala Rock and 3 miles of Sigiriya Rock, Jungle Crown Cabin provides accommodations with a terrace as well as free private parking for guests who drive.","· 35 reviews","Opens in new window","Sigiriya","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/733568376.webp?k=139265392773bb5abbc29ef511d9863f4f05fde4c1e85be6e15b78b8fb99a5cd&o="
"1777053257-23","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Kalum home","Scored 9.5","9.5","Value for money 9.5","Providing garden views, Kalum home in Sigiriya offers accommodations and a garden. This homestay provides free private parking, full-day security, and free Wifi.","· 50 reviews","Opens in new window","Sigiriya","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/502403584.webp?k=140095eed955c3b592329717db1f9b84247bd5311989c74dd1d20cb88c20207a&o="
"1777053257-24","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Arana Sigiriya","Scored 9.5","9.5","Value for money 9.5","Providing mountain views, Sigiri Arana Sigiriya in Sigiriya features accommodations and a garden. This property offers access to a terrace, free private parking, and free Wifi.","· 130 reviews","Opens in new window","Sigiriya","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/789039352.webp?k=444d864a4c5933ae8fba5ebf36f6680edbe1842e7a5047d1ef00853a982add78&o="
"1777053257-25","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Jungle Villa","Scored 9.5","9.5","Value for money 9.7","Located in Sigiriya, 1.4 miles from Sigiriya Rock and 3.3 miles from Pidurangala Rock, Sigiri Jungle Villa provides accommodations with free WiFi, air conditioning, a garden and a terrace.","· 292 reviews","Opens in new window","Sigiriya","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/346086536.webp?k=4193412383730a4064171da6f62ac4e38424373e68bbaea9c1a646c25917e89e&o="
"1777053257-26","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Jm Resort","Scored 9.5","9.5","Value for money 9.6","Located in Dambulla, 12 miles from Sigiriya Rock, Jm Resort has accommodations with a garden, free private parking and a terrace.","· 68 reviews","Opens in new window","Dambulla","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/587201578.webp?k=9b756ee857094550173a7ab837408f9707ea8214d3e2d821833ae93f56c3845d&o="
"1777053257-27","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Amuna Villa","Scored 9.5","9.5","Value for money 10","Offering garden views, Amuna Villa in Habarana features accommodations, a garden, and a terrace.","· 6 reviews","Opens in new window","Habarana","Show prices","Exceptional","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/823040879.webp?k=75cb60b0e05f1a1a7146a8c409b0a9eed75c7d7eb4d462dee1128e365e7291e5&o="
"1777053257-28","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Hornbill Forest Habarana","Scored 9.4","9.4","Value for money 9.4","Located in Habarana, 6.5 miles from Pidurangala Rock, Hornbill Forest Habarana has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 92 reviews","Opens in new window","Habarana","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/560866154.webp?k=3323707e06538d7c0197e822487c84e69ae93a0e74e8fe7e27238a87f1d30fc8&o="
"1777053257-29","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Private Pool Sun Shade Resort & Spa","Scored 9.4","9.4","Value for money 9.3","Located in Habarana, 8.3 miles from Pidurangala Rock, Private Pool Sun Shade Resort & Spa has accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 49 reviews","Opens in new window","Habarana","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/727219936.webp?k=cab73661d2e8c5cd14c28da3301137f1910012de506c0f8a2093a5db0f09aea6&o="
"1777053257-30","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Vihangi Guesthouse","Scored 9.4","9.4","Value for money 9.8","Providing garden views, Vihangi Guesthouse in Dambulla features accommodations, a garden, and a terrace.","· 62 reviews","Opens in new window","Dambulla","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/171304456.webp?k=13db89dba168373e28b06215f83daf1db57286831be101c54f2ec5bb67784986&o="
"1777053257-31","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Thathsara Holiday Inn","Scored 9.4","9.4","Value for money 9.7","Just a 4-minute walk from Wildlife Range Office - Sigiriya and 1.1 miles from Sigiriya Museum, Thathsara Holiday Inn features accommodations in Sigiriya, with a shared lounge.","· 158 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/331266277.webp?k=7c6580279f41e170044013056cab426b9c1e0143fb392ad269d3755ddc615ed9&o="
"1777053257-32","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sundaras Infinity Jungle Resort & Spa","Scored 9.3","9.3","Value for money 9.3","Located in Dambulla, 12 miles from Sigiriya Rock, Sundaras Infinity Jungle Resort & Spa provides accommodations with an outdoor swimming pool, free private parking, a garden and a terrace.","· 160 reviews","Opens in new window","Dambulla","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/850669030.webp?k=f3d5c33e2783a72f0cb504ab517e6ba0e93ded095ff68928e3c9ba5c462c9d49&o="
"1777053257-33","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Sigiri Saman Home Stay","Scored 9.3","9.3","Value for money 9.6","Sigiri Saman Home Stay offers wellness packages and air-conditioned accommodations in Sigiriya, a 15-minute walk from Sigiriya Rock.","· 1,068 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/379433865.webp?k=f0a60a8f9828cae30255e4308bf3a7b960d3997fa7025fa5a11c85ef1faaea6f&o="
"1777053257-34","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","The Other Corner Habarana","Scored 9.3","9.3","Value for money 8.8","The Other Corner Habarana has an outdoor swimming pool, garden, a terrace and restaurant in Habarana.","· 23 reviews","Opens in new window","Habarana","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/641738039.webp?k=4e6879516612d5c156cd0e4b360c97a79797babc3d5672d474abc2e805358860&o="
"1777053257-35","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","SA Village","Scored 9.3","9.3","Value for money 9.6","SA Village offers accommodations in Dambulla, 12 miles from Sigiriya Rock and 13 miles from Pidurangala Rock.","· 315 reviews","Opens in new window","Dambulla","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/770664239.webp?k=d526123d96467d9559d0b01916280088810854b7a24d94553912aa0e2101421f&o="
"1777053257-36","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","New Summer Set Inn","Scored 9.3","9.3","Value for money 9.9","New Summer Set Inn offers accommodations in Dambulla, 12 miles from Sigiriya Rock and 14 miles from Pidurangala Rock. This property offers access to a terrace and free private parking.","· 21 reviews","Opens in new window","Dambulla","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/668958026.webp?k=408d426b1ca6fd1593931b7a0c465dbd1fd1887776cad2740fbacd9d502c0454&o="
"1777053257-37","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Pidurangala View Home Stay","Scored 9.3","9.3","Value for money 9.5","Offering mountain views, Pidurangala View Home Stay in Sigiriya provides accommodations, a garden, and a terrace. This homestay features air-conditioned accommodations with a patio.","· 258 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/219904072.webp?k=438accdecdfd31404064405203255adff94f24128b095ee940a8886066f37da6&o="
"1777053257-38","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D201%3Bht_id%3D216%3Bht_id%3D222%3Bht_id%3D206%3Btop_destinations%3D6017%3Btop_destinations%3D5509%3Bpopular_nearby_landmarks%3D900074815%3Bpopular_nearby_landmarks%3D900053658%3Bpopular_nearby_landmarks%3D900075026%3Bpopular_nearby_landmarks%3D900059447%3Bpopular_nearby_landmarks%3D900075025%3Bht_id%3D221","","Pidurangala View Treehouse","Scored 9.3","9.3","Value for money 9.5","Just one mile from Pidurangala Rock and 1.1 miles from Sigiriya Rock, Pidurangala View Treehouse features accommodations in Sigiriya with a garden.","· 213 reviews","Opens in new window","Sigiriya","Show prices","Wonderful","Show on map","","https://cf.bstatic.com/xdata/images/hotel/square600/487800750.webp?k=2703a9abfb1bee687a7e10e444791138c7e169037521bb80809b559d859fec21&o="
