web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,image
"1777056365-232","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Ashvi Family Guest","Scored 9.7","9.7","Value for money 9.4","Offering a garden and a terrace, Trinco Ashvi Family Guest in Trincomalee is close to Uppuveli beach and Trincomalee Railway Station.","· 4 reviews","Opens in new window","Trincomalee","Show prices","Exceptional","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/718940593.webp?k=070e472d242fb4d0c73eaf351ee1a6a28818125d8ff7a5c8f86c2649bcf56acc&o="
"1777056365-233","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Gowsalya Guest House - Nilaveli Trincomalee","Scored 9.0","9.0","Value for money 10","Gowsalya Guest House - Nilaveli Trincomalee enjoys a location in Trincomalee, 5.2 miles from Velgam Vehera and 8.6 miles from Kanniya Hot Springs.","· 2 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/855038409.webp?k=b270796f72d4a00defa53af1275c5821ba10d991c25cca30f2fe1af80ddd337f&o="
"1777056365-234","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Tiki Villa Nilaveli","Scored 8.0","8.0","Location 10","Located in Trincomalee, a few steps from Nilaveli Beach, Tiki Villa Nilaveli provides accommodations with a private beach area, free private parking and a terrace.","· 3 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/710649096.webp?k=eb89bdb879abce988577ad76d92d1f94384f9a2be710829994cadc2e3fb34cbc&o="
"1777056365-235","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Sajee Residence Nilaveli","","","","Located in Trincomalee, a 9-minute walk from Nilaveli Beach, Sajee Residence Nilaveli provides accommodations with a garden, free private parking, a terrace and a spa & wellness center.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/843303224.webp?k=32b60ba11072ae7762e61cde6b6d7b4ac0885d708d5fc93b7ba4b808db345da3&o="
"1777056365-236","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Blue Harbour Inn","Scored 9.2","9.2","Value for money 10","Located in Trincomalee, Blue Harbour Inn offers beachfront accommodations 1.2 miles from Uppuveli beach and facilities like a terrace.","· 4 reviews","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/637267577.webp?k=7f95efdfcc7963db701d5a79c9d0b49bb6561b83a30e9e18adc88655b884738c&o="
"1777056365-237","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","K7 Cabana","","","","K7 Cabana offers accommodations in Trincomalee, a 7-minute walk from Uppuveli beach and 2.6 miles from Kanniya Hot Springs. This property offers access to a balcony and free private parking.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/732598829.webp?k=6958fea56367e452bee933ac608370fe79023f3f6e0bed452601f9e71453dcfd&o="
"1777056365-238","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","LM Guest House","","","","Located within a 3-minute walk of Uppuveli beach and 2.3 miles of Trincomalee Railway Station, LM Guest House has rooms with air conditioning and a private bathroom in Trincomalee.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/747278887.webp?k=ba50166c6e520539cb66a829b519cdf73c2e8adacf8b5edd9a9ac675bcff0642&o="
"1777056365-239","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Shara Guest House","","","","Shara Guest House is located in Trincomalee, just 1.4 miles from Uppuveli beach and a 14-minute walk from Trincomalee Railway Station. This property offers access to a terrace and free private...","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/633991273.webp?k=a410604632b50f321c31ca3a5dcb05c7b08ecb9915c19cd7a198aa430bf87ca7&o="
"1777056365-240","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Dream House Trincomalee","","","","Dream House Trincomalee is located in Trincomalee, just one mile from Trincomalee Railway Station and 1.7 miles from Kali Kovil.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/823039971.webp?k=c0f6684298bf5a10f336f02fe31c88dc94de1a82248b912502a4a3c8a34f8fa9&o="
"1777056365-241","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Birds Nest","","","","Birds Nest offers accommodations in Trincomalee, 1.3 miles from Uppuveli beach and 1.1 miles from Trincomalee Railway Station.","· 4 external reviews","Opens in new window","Trincomalee","Show prices","8.5 Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/659439500.webp?k=01f3c404a2813e270fb44a538d3b239bba6d2899333bf6d2264d6c157fd95200&o="
"1777056365-242","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","trincomalee villa","","","","Trincomalee villa offers accommodations in Trincomalee, 4.4 miles from Kanniya Hot Springs and 5.5 miles from Trincomalee Railway Station.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/747798573.webp?k=0a7792740e7b516fb3ca98e15df5fb37428077538f2e77202497b4e6d35b1cb0&o="
"1777056365-243","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Subra Luxury Rooms","Scored 4.0","4.0","","Subra Luxury Rooms enjoys a location in Trincomalee, 2.6 miles from Gokana Temple and 2.6 miles from Maritime and Naval History Museum.","· 1 review","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/760271483.webp?k=fecea8ea8aa683b45eede607032379b5b1ac4f6329b6b44fe81ba05454fe42ee&o="
"1777056365-244","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Mehila Beach Paradise","","","","Offering a private beach area and a garden, Mehila Beach Paradise in Trincomalee is close to Dutch Bay Beach and St. Mary's Cathedral Trincomalee.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/832733249.webp?k=d4b282b53145bf3743a70c6356af3baeedf9e95d68313994626bb6e5169e1c42&o="
"1777056365-245","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","D & D Beach Resort","","","","Facing the beachfront, D & D Beach Resort offers 3-star accommodations in Trincomalee and has an outdoor swimming pool, garden and shared lounge.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/856290070.webp?k=4611337be39a36f5ccf8ec07e9ba48ae630218b899ef214a913a36a989c65bcd&o="
"1777056365-246","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Salli Beach Resort","Scored 8.0","8.0","","Featuring a garden, Trinco Salli Beach Resort offers accommodations in Trincomalee. This property offers access to a terrace, free private parking, and free Wifi.","· 1 review","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/751830024.webp?k=014766bf3fa60a2185a34709302cca258bf981581742f321be1732fa9542f8bc&o="
"1777056365-247","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Wings Hotel & Hostel","","","","Located in Trincomalee, a 3-minute walk from Uppuveli beach, Wings Hotel & Hostel provides accommodations with a garden, free private parking and a terrace.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/845729674.webp?k=6f163507ffc6e7a4628abc54574fa4038179dfa3a65347515e5b01e5640591ff&o="
"1777056365-248","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Kamaleshwari Villa-Trincomalee","","","","Kamaleshwari Villa-Trincomalee is located in Trincomalee, just a 17-minute walk from Maritime and Naval History Museum and one mile from St. Mary's Cathedral Trincomalee.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/829687382.webp?k=fed65513465578df4ee626ffbdf1613e7f27ff03aba6f5f040acceba16c62164&o="
"1777056365-249","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","BigJ Villas - Nilaveli","","","","Located in Nilaveli, a 3-minute walk from Nilaveli Beach, BigJ Villas - Nilaveli provides accommodations with an outdoor swimming pool, free private parking, a garden and a private beach area.","","Opens in new window","Nilaveli","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/826618189.webp?k=abf6f55792343941fe5325c0fa4f9ef2cbc2b755ce3a20e1425281b6cbf85085&o="
"1777056365-250","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Aadhira Guest House","Scored 9.5","9.5","Value for money 10","Just a 13-minute walk from Uppuveli beach and 0.9 miles from Trincomalee Railway Station, Aadhira Guest House features accommodations in Trincomalee, with a shared lounge.","· 2 reviews","Opens in new window","Trincomalee","Show prices","Exceptional","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/769753606.webp?k=8162b97e833aa7bb7a3393b9c6270e7ed604c6ec0ebc07d7928dea91fdaaedcd&o="
"1777056365-251","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Shans Villa","Scored 8.2","8.2","","Featuring a garden, Shans Villa provides accommodations in Trincomalee.","· 4 reviews","Opens in new window","Trincomalee","Show prices","Very Good","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/569997683.webp?k=54a0e6e4e243e93c302a1be6909e00a9d78d743d2c59cc3c5247f2effa088596&o="
"1777056365-252","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Holiday home for daily rent","","","","Holiday home for daily rent is located in Trincomalee, just 2.5 miles from Kali Kovil and 2.6 miles from Gokana Temple.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/852122968.webp?k=d0fb02f9bf469a67da22cb86bb42eeae82c4a546927f8143d2f36dfd81370436&o="
"1777056365-253","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Siva Villas","Scored 10","10","","Located in Trincomalee, a 8-minute walk from Uppuveli beach, Siva Villas has accommodations with free WiFi and free private parking.","· 1 review","Opens in new window","Trincomalee","Show prices","Exceptional","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/751588955.webp?k=a7b763b79dfbdda6218946bc43a1dd36dd253ff5a15c21f0a3163f0189b98504&o="
"1777056365-254","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","86-villa trincomalee","","","","86-villa trincomalee offers accommodations in Trincomalee, 1.7 miles from Trincomalee Railway Station and 2.4 miles from Kali Kovil.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/768033867.webp?k=81515771e9023248f60b1576abd70ba5a7fb897a6600940471b2184a96c4ee98&o="
"1777056365-255","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Rain bird guest","Scored 5.0","5.0","","Just a few steps from Dutch Bay Beach and a 3-minute walk from St. Mary's Cathedral Trincomalee, Rain bird guest features accommodations in Trincomalee, with a private beach area.","· 1 review","Opens in new window","Trincomalee","Show prices","Review score","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/641554448.webp?k=5e9650b7b852f778f71b4cc97672a3131304b785e3a959d3f12332b1e3a7a86c&o="
"1777056365-256","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Rain bird guest","","","","Rain bird guest is located in Trincomalee, just a 15-minute walk from Gokana Temple and one mile from Fort Frederick. The air-conditioned accommodation is a few steps from Dutch Bay Beach.","","Opens in new window","Trincomalee","Show prices","","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/658968977.webp?k=925d0137e5b08dc353c4dfaae49414c7e4ac349f4f518fbd23ff3ec0cdb2905d&o="
"1777056365-257","https://www.booking.com/searchresults.html?label=bristol-XLwodozx2dVe8Ts0XeYuawS752260715469%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-869815001187%3Alp1009919%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YXdX6HrtnYy-Ml68sH-ljtU&aid=311984&dest_id=198&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&broad_search_not_eligible=1&order=score&nflt=ht_id%3D204%3Bht_id%3D213%3Bht_id%3D216%3Bht_id%3D220%3Bht_id%3D221%3Btop_destinations%3D6012%3Buf%3D-2237624%3Buf%3D-2230854","","Trinco Green Inn Uppuveli","Scored 9.0","9.0","Value for money 10","Located in Trincomalee, a 7-minute walk from Uppuveli beach, Trinco Green Inn Uppuveli has accommodations with a garden, free private parking and a terrace.","· 1 review","Opens in new window","Trincomalee","Show prices","Wonderful","Show on map","https://cf.bstatic.com/xdata/images/hotel/square600/606772115.webp?k=5c819ffc889bff59480d515bd6485bae1b47678c608db195a3a1d68ed8c62f70&o="
